id;Consent_000_RAW;Consent_001_RAW;Consent_000_DIR;Consent_001_DIR;Consent_RAW_NA;Consent_DIR_NA;Consent_DIRt;ExperimentsIssues_000_RAW;ExperimentsIssues_001_RAW;ExperimentsIssues_002_RAW;ExperimentsIssues_003_RAW;ExperimentsIssues_004_RAW;ExperimentsIssues_005_RAW;ExperimentsIssues_000_DIR;ExperimentsIssues_001_DIR;ExperimentsIssues_IssuesExperiments_DIRd;ExperimentsIssues_003_DIR;ExperimentsIssues_005_DIR;ExperimentsIssues_RAW_NA;ExperimentsIssues_DIR_NA;ExperimentsIssues_FrequencyIssues_DIRd;ExperimentsIssues_WhoIsGod_DIRd;ExperimentsIssues_Experience_DIRd;Goodbye_001_RAW;Goodbye_001_DIR;Goodbye_RAW_NA;Goodbye_DIR_NA;Goodbye_DIRt
9dgvdb8jnmkr1vddfgvf;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
a3mxta3zg3ddh67swze1;;;NA;NA;0;2;0;;Never;NA;No, but my Research assistant is;NA;NA;;Never;"NA; NA";My research assistant;NA;3;3;Never;My research assistant;NA;6pxggjgexvw1vy3bnsgn;6pxggjgexvw1vy3bnsgn;0;0;DONE
b12dde0ec0ms936w94dm;;;NA;NA;0;2;0;;Rarely;Errors so bad that my friend had to start over;NA;NA;Senior academic;;Rarely;"Errors so bad that my friend had to start over; NA";NA;4;2;2;Rarely;NA;4;wcclq2rr0vdx8n4qbopx;wcclq2rr0vdx8n4qbopx;0;0;DONE
dg1bytth91ycks23anmp;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
esphjqrvfssms15z58lf;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
hcynrw1w3as9nbm2vcj2;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
hgprnh8su6c7qt4jhng0;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
hjfzle0c95r3owqk9wkb;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
hlp9o34g0xpdt7n2vc2z;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
lp4xgkzfl08a9g4ln6cy;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
negx101x8pyt3m1pey56;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
nfkdpeke9upnr441gjol;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
oh58scusso9f6rtph8bk;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ojnumx2saz28r671fgws;;;NA;NA;0;2;0;;Never;NA;No, but my Research assistant is;NA;Early Career Academic;;Never;"NA; NA";My research assistant;3;2;2;Never;My research assistant;3;tmw3wu68wyfhwljdhaqr;tmw3wu68wyfhwljdhaqr;0;0;DONE
s2xakns96m77roevlsao;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
xjgy14uog6r2k3wb8n5h;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
xx1w7em2h6fn32r39q4k;;;NA;NA;0;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
