filename,project,experiment,version,datetime,id,success,procedure,trial_type,trial_index,time_elapsed,internal_node_id,view_history,rt,trialid,stimulus,button_pressed,response,question_order,input
38_ExperimentsIssues_original_2023-11-03T134650_99.csv,38,ExperimentsIssues,original,2023-11-03T134650,99,NA,ExperimentsIssues,survey-multi-choice,5,2487,0.0-7.0,,1207.7000000001863,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Sometimes""""}",[0],38_ExperimentsIssues_original_2023-11-03T134650_99.csv
38_ExperimentsIssues_original_2023-11-03T134650_99.csv,38,ExperimentsIssues,original,2023-11-03T134650,99,NA,ExperimentsIssues,survey-multi-select,6,4179,0.0-8.0-0.0,,1688.9000000003725,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134650_99.csv
38_ExperimentsIssues_original_2023-11-03T134650_99.csv,38,ExperimentsIssues,original,2023-11-03T134650,99,NA,ExperimentsIssues,survey-text,7,4792,0.0-10.0-0.0,,610,ExperimentsIssues_004,"{""""Q0"""":""""What kind of errors did you have (if more than one, separate them by ;)""""}",NA,"{""""Q0"""":""""XlYQScEFwmc7TH8cokv1CZLIH8h""""}",,38_ExperimentsIssues_original_2023-11-03T134650_99.csv
38_ExperimentsIssues_original_2023-11-03T134650_99.csv,38,ExperimentsIssues,original,2023-11-03T134650,99,NA,ExperimentsIssues,survey-multi-choice,8,5686,0.0-11.0,,893.1000000005588,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Early Career Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134650_99.csv
38_ExperimentsIssues_original_2023-11-03T134651_98.csv,38,ExperimentsIssues,original,2023-11-03T134651,98,NA,ExperimentsIssues,instructions,4,1433,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":363}]",363,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134651_98.csv
38_ExperimentsIssues_original_2023-11-03T134651_98.csv,38,ExperimentsIssues,original,2023-11-03T134651,98,NA,ExperimentsIssues,survey-multi-choice,5,2384,0.0-7.0,,949.5999999996275,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Rarely""""}",[0],38_ExperimentsIssues_original_2023-11-03T134651_98.csv
38_ExperimentsIssues_original_2023-11-03T134651_98.csv,38,ExperimentsIssues,original,2023-11-03T134651,98,NA,ExperimentsIssues,survey-multi-select,6,4444,0.0-8.0-0.0,,2056.2000000001863,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134651_98.csv
38_ExperimentsIssues_original_2023-11-03T134651_98.csv,38,ExperimentsIssues,original,2023-11-03T134651,98,NA,ExperimentsIssues,survey-text,7,5120,0.0-10.0-0.0,,673,ExperimentsIssues_004,"{""""Q0"""":""""What kind of errors did you have (if more than one, separate them by ;)""""}",NA,"{""""Q0"""":""""LnCUy5quaxBCxHXYmCeQgqgK5KIM8WxvMOmQChy7NtUtMuuY9chnYm480Dv9pgqMhp""""}",,38_ExperimentsIssues_original_2023-11-03T134651_98.csv
38_ExperimentsIssues_original_2023-11-03T134651_98.csv,38,ExperimentsIssues,original,2023-11-03T134651,98,NA,ExperimentsIssues,survey-multi-choice,8,5868,0.0-11.0,,747,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Senior academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134651_98.csv
38_ExperimentsIssues_original_2023-11-03T134711_97.csv,38,ExperimentsIssues,original,2023-11-03T134711,97,NA,ExperimentsIssues,instructions,4,1335,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":294}]",294,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134711_97.csv
38_ExperimentsIssues_original_2023-11-03T134711_97.csv,38,ExperimentsIssues,original,2023-11-03T134711,97,NA,ExperimentsIssues,survey-multi-choice,5,2280,0.0-7.0,,943.4000000003725,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Rarely""""}",[0],38_ExperimentsIssues_original_2023-11-03T134711_97.csv
38_ExperimentsIssues_original_2023-11-03T134711_97.csv,38,ExperimentsIssues,original,2023-11-03T134711,97,NA,ExperimentsIssues,survey-multi-select,6,4020,0.0-8.0-0.0,,1736.7000000001863,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134711_97.csv
38_ExperimentsIssues_original_2023-11-03T134711_97.csv,38,ExperimentsIssues,original,2023-11-03T134711,97,NA,ExperimentsIssues,survey-text,7,4663,0.0-10.0-0.0,,641,ExperimentsIssues_004,"{""""Q0"""":""""What kind of errors did you have (if more than one, separate them by ;)""""}",NA,"{""""Q0"""":""""byEbfRZiK2au0KmhdXymCYhZCzBKX9Gwax0yuEpIKKTe1dWjOv7mjajdXnZQ9Ccuqp3dlo""""}",,38_ExperimentsIssues_original_2023-11-03T134711_97.csv
38_ExperimentsIssues_original_2023-11-03T134711_97.csv,38,ExperimentsIssues,original,2023-11-03T134711,97,NA,ExperimentsIssues,survey-multi-choice,8,5372,0.0-11.0,,707.7999999998137,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Senior academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134711_97.csv
38_ExperimentsIssues_original_2023-11-03T134712_96.csv,38,ExperimentsIssues,original,2023-11-03T134712,96,NA,ExperimentsIssues,instructions,4,1289,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":279}]",279,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134712_96.csv
38_ExperimentsIssues_original_2023-11-03T134712_96.csv,38,ExperimentsIssues,original,2023-11-03T134712,96,NA,ExperimentsIssues,survey-multi-choice,5,2251,0.0-7.0,,959.7999999998137,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Always""""}",[0],38_ExperimentsIssues_original_2023-11-03T134712_96.csv
38_ExperimentsIssues_original_2023-11-03T134712_96.csv,38,ExperimentsIssues,original,2023-11-03T134712,96,NA,ExperimentsIssues,survey-multi-select,6,4014,0.0-8.0-0.0,,1760.4000000003725,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Other""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134712_96.csv
38_ExperimentsIssues_original_2023-11-03T134712_96.csv,38,ExperimentsIssues,original,2023-11-03T134712,96,NA,ExperimentsIssues,survey-text,7,4650,0.0-10.0-0.0,,632,ExperimentsIssues_004,"{""""Q0"""":""""What kind of errors did you have (if more than one, separate them by ;)""""}",NA,"{""""Q0"""":""""ZeUjc02M9CSukuIKgM5""""}",,38_ExperimentsIssues_original_2023-11-03T134712_96.csv
38_ExperimentsIssues_original_2023-11-03T134712_96.csv,38,ExperimentsIssues,original,2023-11-03T134712,96,NA,ExperimentsIssues,survey-multi-choice,8,5415,0.0-11.0,,764.6000000005588,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Early Career Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134712_96.csv
38_ExperimentsIssues_original_2023-11-03T134733_94.csv,38,ExperimentsIssues,original,2023-11-03T134733,94,NA,ExperimentsIssues,instructions,4,2131,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":371}]",371,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134733_94.csv
38_ExperimentsIssues_original_2023-11-03T134733_94.csv,38,ExperimentsIssues,original,2023-11-03T134733,94,NA,ExperimentsIssues,survey-multi-choice,5,3490,0.0-7.0,,1357.5,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Rarely""""}",[0],38_ExperimentsIssues_original_2023-11-03T134733_94.csv
38_ExperimentsIssues_original_2023-11-03T134733_94.csv,38,ExperimentsIssues,original,2023-11-03T134733,94,NA,ExperimentsIssues,survey-multi-select,6,5925,0.0-8.0-0.0,,2430.2000000001863,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;My friends do not have errors in their protocols""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134733_94.csv
38_ExperimentsIssues_original_2023-11-03T134733_94.csv,38,ExperimentsIssues,original,2023-11-03T134733,94,NA,ExperimentsIssues,survey-multi-choice,7,6804,0.0-11.0,,877.1000000005588,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Early Career Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134733_94.csv
38_ExperimentsIssues_original_2023-11-03T134733_95.csv,38,ExperimentsIssues,original,2023-11-03T134733,95,NA,ExperimentsIssues,instructions,4,1730,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":564}]",564,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134733_95.csv
38_ExperimentsIssues_original_2023-11-03T134733_95.csv,38,ExperimentsIssues,original,2023-11-03T134733,95,NA,ExperimentsIssues,survey-multi-choice,5,3474,0.0-7.0,,1741.2000000001863,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Often""""}",[0],38_ExperimentsIssues_original_2023-11-03T134733_95.csv
38_ExperimentsIssues_original_2023-11-03T134733_95.csv,38,ExperimentsIssues,original,2023-11-03T134733,95,NA,ExperimentsIssues,survey-multi-select,6,6040,0.0-8.0-0.0,,2561.899999999441,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134733_95.csv
38_ExperimentsIssues_original_2023-11-03T134733_95.csv,38,ExperimentsIssues,original,2023-11-03T134733,95,NA,ExperimentsIssues,survey-text,7,6757,0.0-10.0-0.0,,714,ExperimentsIssues_004,"{""""Q0"""":""""What kind of errors did you have (if more than one, separate them by ;)""""}",NA,"{""""Q0"""":""""XSk804RQ4JXkQglItoj056NDe9UTF""""}",,38_ExperimentsIssues_original_2023-11-03T134733_95.csv
38_ExperimentsIssues_original_2023-11-03T134733_95.csv,38,ExperimentsIssues,original,2023-11-03T134733,95,NA,ExperimentsIssues,survey-multi-choice,8,7624,0.0-11.0,,865.3999999994412,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Early Career Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134733_95.csv
38_ExperimentsIssues_original_2023-11-03T134734_93.csv,38,ExperimentsIssues,original,2023-11-03T134734,93,NA,ExperimentsIssues,instructions,4,1685,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":375}]",375,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134734_93.csv
38_ExperimentsIssues_original_2023-11-03T134734_93.csv,38,ExperimentsIssues,original,2023-11-03T134734,93,NA,ExperimentsIssues,survey-multi-choice,5,3084,0.0-7.0,,1396.7999999998137,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Rarely""""}",[0],38_ExperimentsIssues_original_2023-11-03T134734_93.csv
38_ExperimentsIssues_original_2023-11-03T134734_93.csv,38,ExperimentsIssues,original,2023-11-03T134734,93,NA,ExperimentsIssues,survey-multi-select,6,5620,0.0-8.0-0.0,,2531.4000000003725,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134734_93.csv
38_ExperimentsIssues_original_2023-11-03T134734_93.csv,38,ExperimentsIssues,original,2023-11-03T134734,93,NA,ExperimentsIssues,survey-text,7,6244,0.0-10.0-0.0,,621,ExperimentsIssues_004,"{""""Q0"""":""""What kind of errors did you have (if more than one, separate them by ;)""""}",NA,"{""""Q0"""":""""iChRQLX6ltVsRwaaILUNbaFKHDUEfNwqCOgGqYA6HkgklMR9p9VQbBsU3jHUM""""}",,38_ExperimentsIssues_original_2023-11-03T134734_93.csv
38_ExperimentsIssues_original_2023-11-03T134734_93.csv,38,ExperimentsIssues,original,2023-11-03T134734,93,NA,ExperimentsIssues,survey-multi-choice,8,6985,0.0-11.0,,739.7999999998137,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134734_93.csv
38_ExperimentsIssues_original_2023-11-03T134735_92.csv,38,ExperimentsIssues,original,2023-11-03T134735,92,NA,ExperimentsIssues,instructions,4,1679,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":413}]",413,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134735_92.csv
